Date	Hour	Cluster
2012-11-07	20	6
2012-11-08	20	6
2012-11-09	20	6
2012-11-10	20	17
2012-11-11	20	17
2012-11-12	20	5
2012-11-13	20	6
2012-11-14	20	6
2012-11-15	20	6
2012-11-16	20	6
2012-11-17	20	17
2012-11-18	20	17
2012-11-19	20	5
2012-11-20	20	6
2012-11-21	20	6
2012-11-22	20	6
2012-11-23	20	6
2012-11-24	20	17
2012-11-25	20	17
2012-11-26	20	5
2012-11-27	20	5
2012-11-28	20	4
2012-11-29	20	4
2012-11-30	20	4
2012-12-01	20	16
2012-12-02	20	17
2012-12-03	20	5
2012-12-04	20	5
2012-12-05	20	5
2012-12-06	20	5
2012-12-07	20	5
2012-12-08	20	16
2012-12-09	20	16
2012-12-10	20	4
2012-12-11	20	3
2012-12-12	20	3
2012-12-13	20	3
2012-12-14	20	3
2012-12-15	20	14
2012-12-16	20	14
2012-12-17	20	2
2012-12-18	20	2
2012-12-19	20	1
2012-12-20	20	1
2012-12-21	20	1
2012-12-22	20	13
2012-12-23	20	13
2012-12-24	20	1
2012-12-25	20	2
2012-12-26	20	3
2012-12-27	20	4
2012-12-28	20	5
2012-12-29	20	4
2012-12-30	20	16
2012-12-31	20	16
2012-01-01	21	17
2012-01-02	21	16
2012-01-03	21	16
2012-01-04	21	16
2012-01-05	21	16
2012-01-06	21	17
2012-01-07	21	17
2012-01-08	21	17
2012-01-09	21	16
2012-01-10	21	4
2012-01-11	21	4
2012-01-12	21	4
2012-01-13	21	4
2012-01-14	21	16
2012-01-15	21	17
2012-01-16	21	4
2012-01-17	21	4
2012-01-18	21	4
2012-01-19	21	3
2012-01-20	21	3
2012-01-21	21	15
2012-01-22	21	15
2012-01-23	21	3
2012-01-24	21	2
2012-01-25	21	2
2012-01-26	21	2
2012-01-27	21	2
2012-01-28	21	14
2012-01-29	21	14
2012-01-30	21	2
2012-01-31	21	1
2012-02-01	21	1
2012-02-02	21	1
2012-02-03	21	1
2012-02-04	21	14
2012-02-05	21	14
2012-02-06	21	2
2012-02-07	21	2
2012-02-08	21	2
2012-02-09	21	2
2012-02-10	21	2
2012-02-11	21	14
2012-02-12	21	14
2012-02-13	21	2
2012-02-14	21	2
2012-02-15	21	3
2012-02-16	21	3
2012-02-17	21	3
2012-02-18	21	15
2012-02-19	21	15
2012-02-20	21	3
2012-02-21	21	4
2012-02-22	21	4
2012-02-23	21	16
2012-02-24	21	5
2012-02-25	21	17
2012-02-26	21	16
2012-02-27	21	4
2012-02-28	21	4
2012-02-29	21	4
2012-03-01	21	5
2012-03-02	21	5
2012-03-03	21	17
2012-03-04	21	17
2012-03-05	21	4
2012-03-06	21	4
2012-03-07	21	4
2012-03-08	21	16
2012-03-09	21	16
2012-03-10	21	16
2012-03-11	21	4
2012-03-12	21	4
2012-03-13	21	4
2012-03-14	21	5
2012-03-15	21	4
2012-03-16	21	4
2012-03-17	21	17
2012-03-18	21	17
2012-03-19	21	5
2012-03-20	21	6
2012-03-21	21	6
2012-03-22	21	5
2012-03-23	21	5
2012-03-24	21	17
2012-03-25	21	17
2012-03-26	21	5
2012-03-27	21	5
2012-03-28	21	5
2012-03-29	21	5
2012-03-30	21	5
2012-03-31	21	18
2012-04-01	21	18
2012-04-02	21	6
2012-04-03	21	6
2012-04-04	21	6
2012-04-05	21	6
2012-04-06	21	6
2012-04-07	21	18
2012-04-08	21	18
2012-04-09	21	6
2012-04-10	21	6
2012-04-11	21	6
2012-04-12	21	6
2012-04-13	21	6
2012-04-14	21	18
2012-04-15	21	19
2012-04-16	21	7
2012-04-17	21	7
2012-04-18	21	7
2012-04-19	21	7
2012-04-20	21	7
2012-04-21	21	19
2012-04-22	21	19
2012-04-23	21	7
2012-04-24	21	7
2012-04-25	21	7
2012-04-26	21	7
2012-04-27	21	7
2012-04-28	21	7
2012-04-29	21	19
2012-04-30	21	19
2012-05-01	21	19
2012-05-02	21	7
2012-05-03	21	7
2012-05-04	21	7
2012-05-05	21	7
2012-05-06	21	19
2012-05-07	21	7
2012-05-08	21	7
2012-05-09	21	7
2012-05-10	21	7
2012-05-11	21	7
2012-05-12	21	19
2012-05-13	21	19
2012-05-14	21	7
2012-05-15	21	8
2012-05-16	21	8
2012-05-17	21	8
2012-05-18	21	8
2012-05-19	21	20
2012-05-20	21	20
2012-05-21	21	8
2012-05-22	21	8
2012-05-23	21	8
2012-05-24	21	8
2012-05-25	21	8
2012-05-26	21	20
2012-05-27	21	20
2012-05-28	21	8
2012-05-29	21	8
2012-05-30	21	8
2012-05-31	21	8
2012-06-01	21	8
2012-06-02	21	20
2012-06-03	21	20
2012-06-04	21	8
2012-06-05	21	8
2012-06-06	21	8
2012-06-07	21	8
2012-06-08	21	8
2012-06-09	21	8
2012-06-10	21	20
2012-06-11	21	20
2012-06-12	21	20
2012-06-13	21	8
2012-06-14	21	8
2012-06-15	21	8
2012-06-16	21	20
2012-06-17	21	20
2012-06-18	21	8
2012-06-19	21	8
2012-06-20	21	8
2012-06-21	21	8
2012-06-22	21	8
2012-06-23	21	20
2012-06-24	21	20
2012-06-25	21	8
2012-06-26	21	8
2012-06-27	21	8
2012-06-28	21	8
2012-06-29	21	8
2012-06-30	21	20
2012-07-01	21	22
2012-07-02	21	10
2012-07-03	21	10
2012-07-04	21	10
2012-07-05	21	10
2012-07-06	21	10
2012-07-07	21	22
2012-07-08	21	22
2012-07-09	21	10
2012-07-10	21	10
2012-07-11	21	10
2012-07-12	21	10
2012-07-13	21	10
2012-07-14	21	22
2012-07-15	21	22
2012-07-16	21	10
2012-07-17	21	10
2012-07-18	21	10
2012-07-19	21	10
2012-07-20	21	10
2012-07-21	21	22
2012-07-22	21	22
2012-07-23	21	10
2012-07-24	21	10
2012-07-25	21	10
2012-07-26	21	10
2012-07-27	21	10
2012-07-28	21	22
2012-07-29	21	22
2012-07-30	21	10
2012-07-31	21	10
2012-08-01	21	10
2012-08-02	21	10
2012-08-03	21	10
2012-08-04	21	22
2012-08-05	21	22
2012-08-06	21	10
2012-08-07	21	10
2012-08-08	21	10
2012-08-09	21	10
2012-08-10	21	10
2012-08-11	21	22
2012-08-12	21	22
2012-08-13	21	10
2012-08-14	21	10
2012-08-15	21	10
2012-08-16	21	10
2012-08-17	21	10
2012-08-18	21	22
2012-08-19	21	22
2012-08-20	21	10
2012-08-21	21	10
2012-08-22	21	10
2012-08-23	21	10
2012-08-24	21	10
2012-08-25	21	22
2012-08-26	21	22
2012-08-27	21	10
2012-08-28	21	10
2012-08-29	21	10
2012-08-30	21	10
2012-08-31	21	10
2012-09-01	21	24
2012-09-02	21	24
2012-09-03	21	12
2012-09-04	21	12
2012-09-05	21	12
2012-09-06	21	12
2012-09-07	21	12
2012-09-08	21	24
2012-09-09	21	24
2012-09-10	21	12
2012-09-11	21	12
2012-09-12	21	12
2012-09-13	21	12
2012-09-14	21	12
2012-09-15	21	24
2012-09-16	21	24
2012-09-17	21	12
2012-09-18	21	12
2012-09-19	21	12
2012-09-20	21	12
2012-09-21	21	12
2012-09-22	21	24
2012-09-23	21	24
2012-09-24	21	12
2012-09-25	21	12
2012-09-26	21	12
2012-09-27	21	12
2012-09-28	21	12
2012-09-29	21	24
2012-09-30	21	24
2012-10-01	21	12
2012-10-02	21	12
2012-10-03	21	12
2012-10-04	21	12
2012-10-05	21	12
2012-10-06	21	24
2012-10-07	21	24
2012-10-08	21	12
2012-10-09	21	12
2012-10-10	21	12
2012-10-11	21	12
2012-10-12	21	12
2012-10-13	21	24
2012-10-14	21	24
2012-10-15	21	12
2012-10-16	21	12
2012-10-17	21	6
2012-10-18	21	6
2012-10-19	21	6
2012-10-20	21	18
2012-10-21	21	18
2012-10-22	21	6
2012-10-23	21	6
2012-10-24	21	6
2012-10-25	21	6
2012-10-26	21	6
2012-10-27	21	18
2012-10-28	21	18
2012-10-29	21	6
2012-10-30	21	6
2012-10-31	21	6
2012-11-01	21	6
2012-11-02	21	6
2012-11-03	21	18
2012-11-04	21	18
2012-11-05	21	18
2012-11-06	21	6
2012-11-07	21	6
2012-11-08	21	6
2012-11-09	21	6
2012-11-10	21	17
2012-11-11	21	17
2012-11-12	21	5
2012-11-13	21	6
2012-11-14	21	6
2012-11-15	21	6
2012-11-16	21	6
2012-11-17	21	17
2012-11-18	21	17
2012-11-19	21	5
2012-11-20	21	6
2012-11-21	21	6
2012-11-22	21	6
2012-11-23	21	6
2012-11-24	21	17
2012-11-25	21	17
2012-11-26	21	5
2012-11-27	21	5
2012-11-28	21	4
2012-11-29	21	4
2012-11-30	21	4
2012-12-01	21	16
2012-12-02	21	17
2012-12-03	21	5
2012-12-04	21	5
2012-12-05	21	5
2012-12-06	21	5
2012-12-07	21	5
2012-12-08	21	16
2012-12-09	21	16
2012-12-10	21	4
2012-12-11	21	3
2012-12-12	21	3
2012-12-13	21	3
2012-12-14	21	3
2012-12-15	21	14
2012-12-16	21	14
2012-12-17	21	2
2012-12-18	21	2
2012-12-19	21	1
2012-12-20	21	1
2012-12-21	21	1
2012-12-22	21	13
2012-12-23	21	13
2012-12-24	21	1
2012-12-25	21	2
2012-12-26	21	3
2012-12-27	21	4
2012-12-28	21	5
2012-12-29	21	4
2012-12-30	21	16
2012-12-31	21	16
2012-01-01	22	17
2012-01-02	22	16
2012-01-03	22	16
2012-01-04	22	16
2012-01-05	22	16
2012-01-06	22	17
2012-01-07	22	17
2012-01-08	22	17
2012-01-09	22	16
2012-01-10	22	4
2012-01-11	22	4
2012-01-12	22	4
2012-01-13	22	4
2012-01-14	22	16
2012-01-15	22	17
2012-01-16	22	4
2012-01-17	22	4
2012-01-18	22	4
2012-01-19	22	3
2012-01-20	22	3
2012-01-21	22	15
2012-01-22	22	15
2012-01-23	22	3
2012-01-24	22	2
2012-01-25	22	2
2012-01-26	22	2
2012-01-27	22	2
2012-01-28	22	14
2012-01-29	22	14
2012-01-30	22	2
2012-01-31	22	1
2012-02-01	22	1
2012-02-02	22	1
2012-02-03	22	1
2012-02-04	22	14
2012-02-05	22	14
2012-02-06	22	2
2012-02-07	22	2
2012-02-08	22	2
2012-02-09	22	2
2012-02-10	22	2
2012-02-11	22	14
2012-02-12	22	14
2012-02-13	22	2
2012-02-14	22	2
2012-02-15	22	3
2012-02-16	22	3
2012-02-17	22	3
2012-02-18	22	15
2012-02-19	22	15
2012-02-20	22	3
2012-02-21	22	4
2012-02-22	22	4
2012-02-23	22	16
2012-02-24	22	5
2012-02-25	22	17
2012-02-26	22	16
2012-02-27	22	4
2012-02-28	22	4
2012-02-29	22	4
2012-03-01	22	5
2012-03-02	22	5
2012-03-03	22	17
2012-03-04	22	17
2012-03-05	22	4
2012-03-06	22	4
2012-03-07	22	4
2012-03-08	22	16
2012-03-09	22	16
2012-03-10	22	16
2012-03-11	22	4
2012-03-12	22	4
2012-03-13	22	4
2012-03-14	22	5
2012-03-15	22	4
2012-03-16	22	4
2012-03-17	22	17
2012-03-18	22	17
2012-03-19	22	5
2012-03-20	22	6
2012-03-21	22	6
2012-03-22	22	5
2012-03-23	22	5
2012-03-24	22	17
2012-03-25	22	17
2012-03-26	22	5
2012-03-27	22	5
2012-03-28	22	5
2012-03-29	22	5
2012-03-30	22	5
2012-03-31	22	18
2012-04-01	22	18
2012-04-02	22	6
2012-04-03	22	6
2012-04-04	22	6
2012-04-05	22	6
2012-04-06	22	6
2012-04-07	22	18
2012-04-08	22	18
2012-04-09	22	6
2012-04-10	22	6
2012-04-11	22	6
2012-04-12	22	6
2012-04-13	22	6
2012-04-14	22	18
2012-04-15	22	19
2012-04-16	22	7
2012-04-17	22	7
2012-04-18	22	7
2012-04-19	22	7
2012-04-20	22	7
2012-04-21	22	19
2012-04-22	22	19
2012-04-23	22	7
2012-04-24	22	7
2012-04-25	22	7
2012-04-26	22	7
2012-04-27	22	7
2012-04-28	22	7
2012-04-29	22	19
2012-04-30	22	19
2012-05-01	22	19
2012-05-02	22	7
2012-05-03	22	7
2012-05-04	22	7
2012-05-05	22	7
2012-05-06	22	19
2012-05-07	22	7
2012-05-08	22	7
2012-05-09	22	7
2012-05-10	22	7
2012-05-11	22	7
2012-05-12	22	19
2012-05-13	22	19
2012-05-14	22	7
2012-05-15	22	8
2012-05-16	22	8
2012-05-17	22	8
2012-05-18	22	8
2012-05-19	22	20
2012-05-20	22	20
2012-05-21	22	8
2012-05-22	22	8
2012-05-23	22	8
2012-05-24	22	8
2012-05-25	22	8
2012-05-26	22	20
2012-05-27	22	20
2012-05-28	22	8
2012-05-29	22	8
2012-05-30	22	8
2012-05-31	22	8
2012-06-01	22	8
2012-06-02	22	20
2012-06-03	22	20
2012-06-04	22	8
2012-06-05	22	8
2012-06-06	22	8
2012-06-07	22	8
2012-06-08	22	8
2012-06-09	22	8
2012-06-10	22	20
2012-06-11	22	20
2012-06-12	22	20
2012-06-13	22	8
2012-06-14	22	8
2012-06-15	22	8
2012-06-16	22	20
2012-06-17	22	20
2012-06-18	22	8
2012-06-19	22	8
2012-06-20	22	8
2012-06-21	22	8
2012-06-22	22	8
2012-06-23	22	20
2012-06-24	22	20
2012-06-25	22	8
2012-06-26	22	8
2012-06-27	22	8
2012-06-28	22	8
2012-06-29	22	8
2012-06-30	22	20
2012-07-01	22	22
2012-07-02	22	10
2012-07-03	22	10
2012-07-04	22	10
2012-07-05	22	10
2012-07-06	22	10
2012-07-07	22	22
2012-07-08	22	22
2012-07-09	22	10
2012-07-10	22	10
2012-07-11	22	10
2012-07-12	22	10
2012-07-13	22	10
2012-07-14	22	22
2012-07-15	22	22
2012-07-16	22	10
2012-07-17	22	10
2012-07-18	22	10
2012-07-19	22	10
2012-07-20	22	10
2012-07-21	22	22
2012-07-22	22	22
2012-07-23	22	10
2012-07-24	22	10
2012-07-25	22	10
2012-07-26	22	10
2012-07-27	22	10
2012-07-28	22	22
2012-07-29	22	22
2012-07-30	22	10
2012-07-31	22	10
2012-08-01	22	10
2012-08-02	22	10
2012-08-03	22	10
2012-08-04	22	22
2012-08-05	22	22
2012-08-06	22	10
2012-08-07	22	10
2012-08-08	22	10
2012-08-09	22	10
2012-08-10	22	10
2012-08-11	22	22
2012-08-12	22	22
2012-08-13	22	10
2012-08-14	22	10
2012-08-15	22	10
2012-08-16	22	10
2012-08-17	22	10
2012-08-18	22	22
2012-08-19	22	22
2012-08-20	22	10
2012-08-21	22	10
2012-08-22	22	10
2012-08-23	22	10
2012-08-24	22	10
2012-08-25	22	22
2012-08-26	22	22
2012-08-27	22	10
2012-08-28	22	10
2012-08-29	22	10
2012-08-30	22	10
2012-08-31	22	10
2012-09-01	22	24
2012-09-02	22	24
2012-09-03	22	12
2012-09-04	22	12
2012-09-05	22	12
2012-09-06	22	12
2012-09-07	22	12
2012-09-08	22	24
2012-09-09	22	24
2012-09-10	22	12
2012-09-11	22	12
2012-09-12	22	12
2012-09-13	22	12
2012-09-14	22	12
2012-09-15	22	24
2012-09-16	22	24
2012-09-17	22	12
2012-09-18	22	12
2012-09-19	22	12
2012-09-20	22	12
2012-09-21	22	12
2012-09-22	22	24
2012-09-23	22	24
2012-09-24	22	12
2012-09-25	22	12
2012-09-26	22	12
2012-09-27	22	12
2012-09-28	22	12
2012-09-29	22	24
2012-09-30	22	24
2012-10-01	22	12
2012-10-02	22	12
2012-10-03	22	12
2012-10-04	22	12
2012-10-05	22	12
2012-10-06	22	24
2012-10-07	22	24
2012-10-08	22	12
2012-10-09	22	12
2012-10-10	22	12
2012-10-11	22	12
2012-10-12	22	12
2012-10-13	22	24
2012-10-14	22	24
2012-10-15	22	12
2012-10-16	22	12
2012-10-17	22	6
2012-10-18	22	6
2012-10-19	22	6
2012-10-20	22	18
2012-10-21	22	18
2012-10-22	22	6
2012-10-23	22	6
2012-10-24	22	6
2012-10-25	22	6
2012-10-26	22	6
2012-10-27	22	18
2012-10-28	22	18
2012-10-29	22	6
2012-10-30	22	6
2012-10-31	22	6
2012-11-01	22	6
2012-11-02	22	6
2012-11-03	22	18
2012-11-04	22	18
2012-11-05	22	18
2012-11-06	22	6
2012-11-07	22	6
2012-11-08	22	6
2012-11-09	22	6
2012-11-10	22	17
2012-11-11	22	17
2012-11-12	22	5
2012-11-13	22	6
2012-11-14	22	6
2012-11-15	22	6
2012-11-16	22	6
2012-11-17	22	17
2012-11-18	22	17
2012-11-19	22	5
2012-11-20	22	6
2012-11-21	22	6
2012-11-22	22	6
2012-11-23	22	6
2012-11-24	22	17
2012-11-25	22	17
2012-11-26	22	5
2012-11-27	22	5
2012-11-28	22	4
2012-11-29	22	4
2012-11-30	22	4
2012-12-01	22	16
2012-12-02	22	17
2012-12-03	22	5
2012-12-04	22	5
2012-12-05	22	5
2012-12-06	22	5
2012-12-07	22	5
2012-12-08	22	16
2012-12-09	22	16
2012-12-10	22	4
2012-12-11	22	3
2012-12-12	22	3
2012-12-13	22	3
2012-12-14	22	3
2012-12-15	22	14
2012-12-16	22	14
2012-12-17	22	2
2012-12-18	22	2
2012-12-19	22	1
2012-12-20	22	1
2012-12-21	22	1
2012-12-22	22	13
2012-12-23	22	13
2012-12-24	22	1
2012-12-25	22	2
2012-12-26	22	3
2012-12-27	22	4
2012-12-28	22	5
2012-12-29	22	4
2012-12-30	22	16
2012-12-31	22	16
2012-01-01	23	17
2012-01-02	23	16
2012-01-03	23	16
2012-01-04	23	16
2012-01-05	23	16
2012-01-06	23	17
2012-01-07	23	17
2012-01-08	23	17
2012-01-09	23	16
2012-01-10	23	4
2012-01-11	23	4
2012-01-12	23	4
2012-01-13	23	4
2012-01-14	23	16
2012-01-15	23	17
2012-01-16	23	4
2012-01-17	23	4
2012-01-18	23	4
2012-01-19	23	3
2012-01-20	23	3
2012-01-21	23	15
2012-01-22	23	15
2012-01-23	23	3
2012-01-24	23	2
2012-01-25	23	2
2012-01-26	23	2
2012-01-27	23	2
2012-01-28	23	14
2012-01-29	23	14
2012-01-30	23	2
2012-01-31	23	1
2012-02-01	23	1
2012-02-02	23	1
2012-02-03	23	1
2012-02-04	23	14
2012-02-05	23	14
2012-02-06	23	2
2012-02-07	23	2
2012-02-08	23	2
2012-02-09	23	2
2012-02-10	23	2
2012-02-11	23	14
2012-02-12	23	14
2012-02-13	23	2
2012-02-14	23	2
2012-02-15	23	3
2012-02-16	23	3
2012-02-17	23	3
2012-02-18	23	15
2012-02-19	23	15
2012-02-20	23	3
2012-02-21	23	4
2012-02-22	23	4
2012-02-23	23	16
2012-02-24	23	5
2012-02-25	23	17
2012-02-26	23	16
2012-02-27	23	4
2012-02-28	23	4
2012-02-29	23	4
2012-03-01	23	5
2012-03-02	23	5
2012-03-03	23	17
2012-03-04	23	17
2012-03-05	23	4
2012-03-06	23	4
2012-03-07	23	4
2012-03-08	23	16
2012-03-09	23	16
2012-03-10	23	16
2012-03-11	23	4
2012-03-12	23	4
2012-03-13	23	4
2012-03-14	23	5
2012-03-15	23	4
2012-03-16	23	4
2012-03-17	23	17
2012-03-18	23	17
2012-03-19	23	5
2012-03-20	23	6
2012-03-21	23	6
2012-03-22	23	5
2012-03-23	23	5
2012-03-24	23	17
2012-03-25	23	17
2012-03-26	23	5
2012-03-27	23	5
2012-03-28	23	5
2012-03-29	23	5
2012-03-30	23	5
2012-03-31	23	18
2012-04-01	23	18
2012-04-02	23	6
2012-04-03	23	6
2012-04-04	23	6
2012-04-05	23	6
2012-04-06	23	6
2012-04-07	23	18
2012-04-08	23	18
2012-04-09	23	6
2012-04-10	23	6
2012-04-11	23	6
2012-04-12	23	6
2012-04-13	23	6
2012-04-14	23	18
2012-04-15	23	19
2012-04-16	23	7
2012-04-17	23	7
2012-04-18	23	7
2012-04-19	23	7
2012-04-20	23	7
2012-04-21	23	19
2012-04-22	23	19
2012-04-23	23	7
2012-04-24	23	7
2012-04-25	23	7
2012-04-26	23	7
2012-04-27	23	7
2012-04-28	23	7
2012-04-29	23	19
2012-04-30	23	19
2012-05-01	23	19
2012-05-02	23	7
2012-05-03	23	7
2012-05-04	23	7
2012-05-05	23	7
2012-05-06	23	19
2012-05-07	23	7
2012-05-08	23	7
2012-05-09	23	7
2012-05-10	23	7
2012-05-11	23	7
2012-05-12	23	19
2012-05-13	23	19
2012-05-14	23	7
2012-05-15	23	8
2012-05-16	23	8
2012-05-17	23	8
2012-05-18	23	8
2012-05-19	23	20
2012-05-20	23	20
2012-05-21	23	8
2012-05-22	23	8
2012-05-23	23	8
2012-05-24	23	8
2012-05-25	23	8
2012-05-26	23	20
2012-05-27	23	20
2012-05-28	23	8
2012-05-29	23	8
2012-05-30	23	8
2012-05-31	23	8
2012-06-01	23	8
2012-06-02	23	20
2012-06-03	23	20
2012-06-04	23	8
2012-06-05	23	8
2012-06-06	23	8
2012-06-07	23	8
2012-06-08	23	8
2012-06-09	23	8
2012-06-10	23	20
2012-06-11	23	20
2012-06-12	23	20
2012-06-13	23	8
2012-06-14	23	8
2012-06-15	23	8
2012-06-16	23	20
2012-06-17	23	20
2012-06-18	23	8
2012-06-19	23	8
2012-06-20	23	8
2012-06-21	23	8
2012-06-22	23	8
2012-06-23	23	20
2012-06-24	23	20
2012-06-25	23	8
2012-06-26	23	8
2012-06-27	23	8
2012-06-28	23	8
2012-06-29	23	8
2012-06-30	23	20
2012-07-01	23	22
2012-07-02	23	10
2012-07-03	23	10
2012-07-04	23	10
2012-07-05	23	10
2012-07-06	23	10
2012-07-07	23	22
2012-07-08	23	22
2012-07-09	23	10
2012-07-10	23	10
2012-07-11	23	10
2012-07-12	23	10
2012-07-13	23	10
2012-07-14	23	22
2012-07-15	23	22
2012-07-16	23	10
2012-07-17	23	10
2012-07-18	23	10
2012-07-19	23	10
2012-07-20	23	10
2012-07-21	23	22
2012-07-22	23	22
2012-07-23	23	10
2012-07-24	23	10
2012-07-25	23	10
2012-07-26	23	10
2012-07-27	23	10
2012-07-28	23	22
2012-07-29	23	22
2012-07-30	23	10
2012-07-31	23	10
2012-08-01	23	10
2012-08-02	23	10
2012-08-03	23	10
2012-08-04	23	22
2012-08-05	23	22
2012-08-06	23	10
2012-08-07	23	10
2012-08-08	23	10
2012-08-09	23	10
2012-08-10	23	10
2012-08-11	23	22
2012-08-12	23	22
2012-08-13	23	10
2012-08-14	23	10
2012-08-15	23	10
2012-08-16	23	10
2012-08-17	23	10
2012-08-18	23	22
2012-08-19	23	22
2012-08-20	23	10
2012-08-21	23	10
2012-08-22	23	10
2012-08-23	23	10
2012-08-24	23	10
2012-08-25	23	22
2012-08-26	23	22
2012-08-27	23	10
2012-08-28	23	10
2012-08-29	23	10
2012-08-30	23	10
2012-08-31	23	10
2012-09-01	23	24
2012-09-02	23	24
2012-09-03	23	12
2012-09-04	23	12
2012-09-05	23	12
2012-09-06	23	12
2012-09-07	23	12
2012-09-08	23	24
2012-09-09	23	24
2012-09-10	23	12
2012-09-11	23	12
2012-09-12	23	12
2012-09-13	23	12
2012-09-14	23	12
2012-09-15	23	24
2012-09-16	23	24
2012-09-17	23	12
2012-09-18	23	12
2012-09-19	23	12
2012-09-20	23	12
2012-09-21	23	12
2012-09-22	23	24
2012-09-23	23	24
2012-09-24	23	12
2012-09-25	23	12
2012-09-26	23	12
2012-09-27	23	12
2012-09-28	23	12
2012-09-29	23	24
2012-09-30	23	24
2012-10-01	23	12
2012-10-02	23	12
2012-10-03	23	12
2012-10-04	23	12
2012-10-05	23	12
2012-10-06	23	24
2012-10-07	23	24
2012-10-08	23	12
2012-10-09	23	12
2012-10-10	23	12
2012-10-11	23	12
2012-10-12	23	12
2012-10-13	23	24
2012-10-14	23	24
2012-10-15	23	12
2012-10-16	23	12
2012-10-17	23	6
2012-10-18	23	6
2012-10-19	23	6
2012-10-20	23	18
2012-10-21	23	18
2012-10-22	23	6
2012-10-23	23	6
2012-10-24	23	6
2012-10-25	23	6
2012-10-26	23	6
2012-10-27	23	18
2012-10-28	23	18
2012-10-29	23	6
2012-10-30	23	6
2012-10-31	23	6
2012-11-01	23	6
2012-11-02	23	6
2012-11-03	23	18
2012-11-04	23	18
2012-11-05	23	18
2012-11-06	23	6
2012-11-07	23	6
2012-11-08	23	6
2012-11-09	23	6
2012-11-10	23	17
2012-11-11	23	17
2012-11-12	23	5
2012-11-13	23	6
2012-11-14	23	6
2012-11-15	23	6
2012-11-16	23	6
2012-11-17	23	17
2012-11-18	23	17
2012-11-19	23	5
2012-11-20	23	6
2012-11-21	23	6
2012-11-22	23	6
2012-11-23	23	6
2012-11-24	23	17
2012-11-25	23	17
2012-11-26	23	5
2012-11-27	23	5
2012-11-28	23	4
2012-11-29	23	4
2012-11-30	23	4
2012-12-01	23	16
2012-12-02	23	17
2012-12-03	23	5
2012-12-04	23	5
2012-12-05	23	5
2012-12-06	23	5
2012-12-07	23	5
2012-12-08	23	16
2012-12-09	23	16
2012-12-10	23	4
2012-12-11	23	3
2012-12-12	23	3
2012-12-13	23	3
2012-12-14	23	3
2012-12-15	23	14
2012-12-16	23	14
2012-12-17	23	2
2012-12-18	23	2
2012-12-19	23	1
2012-12-20	23	1
2012-12-21	23	1
2012-12-22	23	13
2012-12-23	23	13
2012-12-24	23	1
2012-12-25	23	2
2012-12-26	23	3
2012-12-27	23	4
2012-12-28	23	5
2012-12-29	23	4
2012-12-30	23	16
2012-12-31	23	16
